_id,value
"A huge",1.0
"A impressed",2.0
"A in",1.0
"A its",2.0
"A keg",1.0
"A killer",1.0
"A knowledgeable",2.0
"A large",3.0
"A later",1.0
"A light",1.0
"A little",26.0
"A long",1.0
"A lot",7.0
"A manager",1.0
"A memorable",1.0
"A mom",1.0
"A moment",2.0
"A most",2.0
"A movie",1.0
"A must",4.0
"A never",1.0
"A new",1.0
"A nice",9.0
"A nicer",1.0
"A nine",1.0
"A nod",3.0
"A note",1.0
"A or",1.0
"A parade",1.0
"A parmesan",1.0
"A party",1.0
"A patty",1.0
"A perfect",2.0
"A person",2.0
"A picture",1.0
"A place",3.0
"A potato",1.0
"A previous",1.0
"A produce",1.0
"A quaint",1.0
"A quick",1.0
"A real",1.0
"A recent",1.0
"A restaurant",1.0
"A round",1.0
"A salad",1.0
"A sandwich",2.0
"A seasoned",1.0
"A second",1.0
"A separate",1.0
"A server",3.0
"A side",2.0
"A sign",3.0
"A sleek",1.0
"A small",6.0
"A solid",3.0
"A sort",1.0
"A soup",2.0
"A special",1.0
"A spice",2.0
"A sriracha",2.0
"A steakhouse",1.0
"A surprisingly",1.0
"A sushi",3.0
"A swanky",1.0
"A team",2.0
"A through",1.0
"A tiny",1.0
"A tip",1.0
"A total",1.0
"A tribute",1.0
"A true",2.0
"A truly",1.0
"A variety",1.0
"A very",5.0
"A waitress",2.0
"A warm",1.0
"A wellrounded",1.0
"A whole",1.0
"A woman",1.0
"A wonderful",1.0
"A writeup",1.0
"AAA completed",1.0
"AAA rating",1.0
"ABC anything",1.0
"ABOUT SHELLEY",1.0
"ABV beers",1.0
"AC I",1.0
"AC and",2.0
"AC bill",1.0
"AC goes",1.0
"AC or",1.0
"AC was",1.0
"ACTUALLY RIGHT",1.0
"ADA but",1.0
"ADD I",1.0
"ADD Im",1.0
"ADDITION WORK",1.0
"ADORABLE Period",1.0
"AFTER restaurant",1.0
"AFTER we",2.0
"AG exceeds",1.0
"AGREED to",1.0
"AH !",1.0
"AHHHHH yeah",1.0
"AHHHHMAZING Love",1.0
"AHo but",1.0
"AINT GOT",1.0
"AJI Uki",1.0
"AJs In",1.0
"AJs Or",1.0
"AJs Their",1.0
"AJs and",3.0
"AJs closer",1.0
"AJs for",2.0
"AJs gets",1.0
"AJs is",1.0
"AJs location",1.0
"AJs locations",1.0
"AJs stars",2.0
"AKA Switch",1.0
"AKA they",1.0
"AL !",1.0
"ALERTALERTE DE",1.0
"ALIMENTACIN Offerings",1.0
"ALL Felt",1.0
"ALL Italian",1.0
"ALL THE",1.0
"ALL TIME",1.0
"ALL VEGETARIAN",1.0
"ALL YUMMY",1.0
"ALL are",1.0
"ALL different",2.0
"ALL dishes",2.0
"ALL fantastic",1.0
"ALL out",1.0
"ALL reservered",1.0
"ALL rocks",1.0
"ALL the",1.0
"ALSO our",1.0
"ALSO out",1.0
"ALWAYS Hotwire",1.0
"ALWAYS fresh",1.0
"ALWAYS go",1.0
"ALWAYS good",1.0
"ALWAYS had",1.0
"ALWAYS have",1.0
"ALWAYS nice",1.0
"ALWAYS yummy",1.0
"ALthough service",1.0
"AM a",2.0
"AM daily",1.0
"AM for",1.0
"AM hoping",2.0
"AM to",1.0
"AM today",1.0
"AMAAAAAZING restaurant",1.0
"AMAZEBALLS !",2.0
"AMAZING !",13.0
"AMAZING Asian",1.0
"AMAZING Brussels",1.0
"AMAZING Desert",1.0
"AMAZING Entrees",1.0
"AMAZING HAPPY",1.0
"AMAZING I",3.0
"AMAZING If",1.0
"AMAZING Melt",1.0
"AMAZING PLACE",1.0
"AMAZING SERVICE",1.0
"AMAZING She",1.0
"AMAZING The",1.0
"AMAZING They",1.0
"AMAZING and",2.0
"AMAZING at",1.0
"AMAZING cilantro",1.0
"AMAZING cinnamon",1.0
"AMAZING restaurant",1.0
"AMAZING server",1.0
"AMAZING views",1.0
"AMAZING wine",1.0
"AMAZING with",1.0
"AMBIANCE Its",1.0
"AMC Esplanade",1.0
"AMC dinein",1.0
"AMCnine Fork",1.0
"AMber Scrambler",2.0
"AMber Scramblers",2.0
"AN UNDERSTATEMENT**************",1.0
"AND !",1.0
"AND BONUS",1.0
"AND Beer",1.0
"AND DESPISE",1.0
"AND IF",1.0
"AND INDY",1.0
"AND Mondays",1.0
"AND Oringslife",1.0
"AND TRY",1.0
"AND VEGAN",1.0
"AND YOU",1.0
"AND a",5.0
"AND as",1.0
"AND bananas",2.0
"AND guiltinducing",1.0
"AND had",1.0
"AND his",1.0
"AND it",1.0
"AND lemon",1.0
"AND my",1.0
"AND our",1.0
"AND red",1.0
"AND the",2.0
"AND they",2.0
"AND worldly",1.0
"ANGRY AS",1.0
"ANOTHER friendly",1.0
"ANY bar",1.0
"ANY condition",2.0
"ANY day",1.0
"ANY flavor",2.0
"ANY of",1.0
"ANY waiter",1.0
"ANYTHING else",1.0
"ANYTHING when",2.0
"ANYWHERE are",1.0
"ANd you",1.0
"AOK Red",2.0
"AOK Theres",1.0
"AOK and",1.0
"AOK big",1.0
"AOK in",5.0
"AOK stars",1.0
"AOK with",1.0
"AOk Nice",1.0
"ARE A",1.0
"ARE GREAT",1.0
"ARE NOT",1.0
"ARE YOU",1.0
"ARE letting",1.0
"ARGH !",1.0
"ARIZONA !",1.0
"ARRRRRIZZZZONNNNA Salad",2.0
"AS EXPENSIVE",1.0
"AS F*",1.0
"AS THE",1.0
"ASAP !",1.0
"ASAP and",1.0
"ASAP if",2.0
"ASH right",1.0
"ASK for",1.0
"ASS !",1.0
"ASU Delicious",1.0
"ASU That",3.0
"ASU West",1.0
"ASU and",1.0
"ASU area",1.0
"ASU cattle",1.0
"ASU days",1.0
"ASU football",1.0
"ASU so",1.0
"ASU student",2.0
"ASU students",2.0
"ASU waitresses",1.0
"AT THE",1.0
"AT a",1.0
"AT the",1.0
"ATM in",1.0
"ATM inside",1.0
"ATM right",1.0
"AW Just",1.0
"AW has",2.0
"AW root",1.0
"AWESOME !",9.0
"AWESOME CUSTOMER",1.0
"AWESOME It",1.0
"AWESOME Ive",1.0
"AWESOME My",1.0
"AWESOME One",1.0
"AWESOME The",5.0
"AWESOME YOUNG",1.0
"AWESOMEits rare",1.0
"AWESOMEprobably one",1.0
"AWSOME and",1.0
"AYCE Jewish",1.0
"AYKM $",1.0
"AZ !",2.0
"AZ DBacks",1.0
"AZ I",3.0
"AZ Id",1.0
"AZ If",1.0
"AZ It",2.0
"AZ Like",1.0
"AZ Mexican",1.0
"AZ My",2.0
"AZ Once",1.0
"AZ Pistachios",1.0
"AZ Potbelly",1.0
"AZ Restaurant",7.0
"AZ The",5.0
"AZ Toh",1.0
"AZ We",1.0
"AZ Wine",1.0
"AZ a",1.0
"AZ and",7.0
"AZ are",1.0
"AZ bc",1.0
"AZ brew",1.0
"AZ burger",2.0
"AZ but",1.0
"AZ cupcakes",1.0
"AZ for",2.0
"AZ from",1.0
"AZ in",1.0
"AZ is",1.0
"AZ just",1.0
"AZ needed",1.0
"AZ properly",1.0
"AZ restaurants",1.0
"AZ so",2.0
"AZ that",1.0
"AZ the",1.0
"AZ this",2.0
"AZ was",2.0
"AZ we",1.0
"AZ with",1.0
"AZ would",1.0
"AZs International",1.0
"Aah what",1.0
"Aaron Lewis",1.0
"Aaron May",4.0
"Aaron the",1.0
"Aarons Choice",1.0
"Aarons Fav",1.0
"About $",1.0
"About as",1.0
"About minutes",1.0
"About of",3.0
"About the",1.0
"About three",1.0
"Above and",3.0
"Abridged Just",1.0
"Absolut which",1.0
"Absolute BEST",1.0
"Absolute power",1.0
"Absolutely Fabulous",2.0
"Absolutely boiled",1.0
"Absolutely delicious",2.0
"Absolutely excellent",1.0
"Absolutely love",1.0
"Absolutely my",2.0
"Absolutely the",1.0
"Absolutely worth",1.0
"Acacia Cafe",1.0
"Acacia for",1.0
"Accents ~",2.0
"According to",1.0
"Accountability Nice",2.0
"Action Against",1.0
"Actual Potatoes",1.0
"Actual mid",1.0
"Actually I",3.0
"Actually everything",1.0
"Actually one",1.0
"Actually quite",2.0
"Actually they",1.0
"Actually to",1.0
"Actually we",1.0
"Adam Richman",1.0
"Adams In",1.0
"Adams a",1.0
"Adams but",1.0
"Adams has",1.0
"Adams just",1.0
"Adams youve",1.0
"Add a",2.0
"Add another",2.0
"Add cold",1.0
"Add excellent",1.0
"Add in",1.0
"Add it",1.0
"Add that",1.0
"Add the",1.0
"Add to",2.0
"Added a",1.0
"Added bonus",2.0
"Added half",1.0
"Added to",1.0
"Addicting and",1.0
"Adding in",1.0
"Adding it",1.0
"Adding siracha",1.0
"Adding the",1.0
"Adding to",1.0
"Addition to",1.0
"Additional amenities",1.0
"Additionally I",1.0
"Additionally for",1.0
"Adios for",1.0
"Admittedly I",1.0
"Admittedly the",2.0
"Admittedly there",1.0
"Adobe Grill",1.0
"Adobe cream",1.0
"Adobe is",1.0
"Adobo and",1.0
"Adobo burrito",1.0
"Adobo or",1.0
"Adobo pork",1.0
"Adorable grannys",1.0
"Adorable really",1.0
"Adorning the",1.0
"Adovada Ive",1.0
"Adriana and",1.0
"Adrienne came",1.0
"Adrienne over",1.0
"Affliction tshirts",1.0
"Afraid Scared",1.0
"Afraid of",1.0
"Africa hot",1.0
"Africa which",1.0
"African Chinese",1.0
"African aisle",1.0
"After I",1.0
"After Shabu",1.0
"After Work",1.0
"After Yelp",1.0
"After a",22.0
"After about",3.0
"After all",5.0
"After almost",1.0
"After an",3.0
"After asking",1.0
"After being",4.0
"After browsing",3.0
"After constantly",1.0
"After dining",1.0
"After dinner",8.0
"After drinks",1.0
"After eating",1.0
"After eventually",1.0
"After feeling",1.0
"After finding",1.0
"After finishing",2.0
"After four",1.0
"After gazing",1.0
"After having",4.0
"After he",1.0
"After hearing",2.0
"After hitting",1.0
"After just",2.0
"After last",3.0
"After living",3.0
"After looking",1.0
"After lots",1.0
"After many",1.0
"After much",2.0
"After my",1.0
"After one",2.0
"After only",1.0
"After oohing",2.0
"After ordering",2.0
"After our",3.0
"After passing",1.0
"After perusing",2.0
"After picking",1.0
"After placing",1.0
"After pm",1.0
"After re",1.0
"After reading",18.0
"After rebooting",1.0
"After reviewing",1.0
"After seeing",5.0
"After several",4.0
"After shelling",1.0
"After shopping",1.0
"After sitting",1.0
"After skimming",1.0
"After skipping",2.0
"After spending",2.0
"After staring",1.0
"After taking",1.0
"After that",2.0
"After the",5.0
"After they",3.0
"After trimming",1.0
"After trying",3.0
"After very",1.0
"After visits",1.0
"After waiting",3.0
"After wanting",1.0
"After we",7.0
"After weeks",1.0
"After work",1.0
"After years",1.0
"After you",1.0
"Afterall they",1.0
"Afternoon Irish",1.0
"Again !",1.0
"Again A",1.0
"Again Gabi",1.0
"Again I",9.0
"Again Im",1.0
"Again Ive",1.0
"Again a",2.0
"Again be",1.0
"Again for",1.0
"Again great",2.0
"Again no",1.0
"Again not",1.0
"Again nothing",2.0
"Again people",1.0
"Again really",1.0
"Again rich",1.0
"Again the",2.0
"Again there",1.0
"Again they",3.0
"Again this",1.0
"Again way",2.0
"Again with",1.0
"Again worth",1.0
"Again** I",1.0
"Against SB",1.0
"Agaves !",1.0
"Agaves Tequila",1.0
"Age survivors",1.0
"Aged Sherry",1.0
"Aged prime",1.0
"Agh Getting",1.0
"Aglio Olio",1.0
"Agnolotti definitely",1.0
"Agua Fresca",1.0
"Ah I",1.0
"Ah Mazz",2.0
"Ah Vietnamese",1.0
"Ah yes",1.0
"AhSo and",1.0
"Ahem yes",1.0
"Ahh you",1.0
"Ahhh !",1.0
"Ahhhh *sigh*",1.0
"Ahhhh We",1.0
"Ahhhhh a",1.0
"Ahhhhhh Mojitos",1.0
"Ahi Steak",1.0
"Ahi Sushi",1.0
"Ahi Tostadas",1.0
"Ahi Tuna",8.0
"Ahi and",2.0
"Ahi on",1.0
"Ahi with",1.0
"Ahwatukee !",1.0
"Ahwatukee Foothillsthis",1.0
"Ahwatukee Paul",1.0
"Ahwatukee area",1.0
"Ahwatukee needs",1.0
"Aide in",2.0
"Aids for",1.0
"Aiellos from",2.0
"Aiellos last",2.0
"Aioli In",1.0
"Airplanes and",1.0
"Airport No",2.0
"Airport watching",1.0
"Ajax Tavern",2.0
"Aji Spa",1.0
"Aji Spanish",1.0
"Aji with",1.0
"Ajo Als",1.0
"Ajs star",1.0
"Akor has",1.0
"Akor the",1.0
"Al Hana",1.0
"Al La",1.0
"Al is",1.0
"Al our",1.0
"AlHana OK",1.0
"AlHana is",1.0
"AlHanaBaiz is",1.0
"AlHanaand that",1.0
"Alabama telling",1.0
"Aladdinpantwearing swordholding",1.0
"Alamos Ridge",1.0
"Alan I",1.0
"Alan educated",1.0
"Alan had",1.0
"Alan roll",1.0
"Alan spoke",1.0
"Alan was",2.0
"Alas But",1.0
"Alas Cafe",1.0
"Alas I",1.0
"Alas there",3.0
"Alas what",1.0
"AlasIve given",1.0
"Alaskan Salmon",1.0
"Alaskan halibut",1.0
"Albacore Tuna",3.0
"Albacore Uni",1.0
"Albacore that",1.0
"Alberts I",1.0
"Alberts for",1.0
"Alberts knows",1.0
"Albondigas Soup",2.0
"Albondigas soup",1.0
"Alcatraz then",2.0
"Alcohol prices",1.0
"Alcohol with",1.0
"Ale $",1.0
"Ale and",1.0
"Ale on",1.0
"Ale though",1.0
"Ale to",1.0
"Ale upon",1.0
"Ale was",1.0
"Ales for",1.0
"Ales from",1.0
"Alessandros special",1.0
"Alex C",1.0
"Alex the",1.0
"Alex was",2.0
"Alexander C",2.0
"Alexanders I",1.0
"Alexis and",1.0
"Alexis was",2.0
"Alfred the",1.0
"Alfredo $",2.0
"Alfredo Spinach",1.0
"Alfredo burger",2.0
"Alfredo chicken",1.0
"Alfredo sauce",1.0
"Alfredo to",1.0
"Alfredo with",1.0
"Alfreds recommendations",1.0
"Alica B",2.0
"Alice Cooper",2.0
"Alice Cooperesque",1.0
"Alice Cooperlike",1.0
"Alice Cooperstown",2.0
"Alice Waters",1.0
"All American",2.0
"All I",11.0
"All all",1.0
"All and",2.0
"All are",1.0
"All around",2.0
"All came",1.0
"All day",1.0
"All delicious",1.0
"All entrees",2.0
"All fantastic",2.0
"All food",2.0
"All for",1.0
"All four",1.0
"All good",3.0
"All in",55.0
"All ingredients",1.0
"All items",1.0
"All menu",1.0
"All more",2.0
"All my",1.0
"All of",38.0
"All orders",1.0
"All plates",1.0
"All portions",1.0
"All remaining",2.0
"All restaurants",1.0
"All said",1.0
"All sashimi",1.0
"All sides",1.0
"All sorts",2.0
"All staff",1.0
"All tastes",1.0
"All thanks",1.0
"All that",3.0
"All the",28.0
"All they",1.0
"All this",2.0
"All three",5.0
"All time",1.0
"All times",1.0
"All vegetarian",1.0
"All very",1.0
"All was",3.0
"All wellpaced",1.0
"All were",8.0
"All you",1.0
"AllAmerican grilled",2.0
"AllYouCanEat joint",1.0
"Alla Alice",1.0
"Alla Sorrentina",1.0
"Allen Minnesota",1.0
"Alley and",1.0
"Allinall I",1.0
"Allinall a",1.0
"Allinall it",3.0
"Almond Black",1.0
"Almond Buttercrunch",2.0
"Almond Chicken",1.0
"Almond vanilla",1.0
"Almonds as",1.0
"Almost after",2.0
"Almost all",1.0
"Almost always",1.0
"Almost as",1.0
"Almost every",1.0
"Almost like",2.0
"Almost the",1.0
"Almost too",1.0
"Aloha Kitchen",1.0
"Aloha hour",2.0
"Aloha menu",1.0
"Aloha spirit",1.0
"Aloha to",1.0
"Along side",3.0
"Along the",2.0
"Along with",9.0
"Aloo Dumm",1.0
"Alot *Dr",1.0
"Alright I",2.0
"Alright Im",1.0
"Alright and",1.0
"Alright first",1.0
"Alright most",1.0
"Alright place",1.0
"Alright so",1.0
"Alright well",1.0
"Als Definitely",1.0
"Als This",1.0
"Als at",1.0
"Als beef",2.0
"Als day",1.0
"Als debates",1.0
"Als has",1.0
"Als in",5.0
"Als tradition",1.0
"Alsditch the",1.0
"Also I",9.0
"Also Im",1.0
"Also WF",1.0
"Also a",5.0
"Also all",1.0
"Also any",1.0
"Also as",2.0
"Also because",2.0
"Also beef",1.0
"Also besides",1.0
"Also check",1.0
"Also checking",1.0
"Also dig",1.0
"Also dont",1.0
"Also even",1.0
"Also get",1.0
"Also got",2.0
"Also great",2.0
"Also have",2.0
"Also if",4.0
"Also in",1.0
"Also included",2.0
"Also it",2.0
"Also know",1.0
"Also kudos",1.0
"Also look",1.0
"Also love",1.0
"Also moved",1.0
"Also no",1.0
"Also not",2.0
"Also noteworthy",1.0
"Also on",6.0
"Also one",2.0
"Also ordered",2.0
"Also service",2.0
"Also the",23.0
"Also their",3.0
"Also there",2.0
"Also theres",1.0
"Also they",8.0
"Also this",2.0
"Also to",1.0
"Also try",3.0
"Also underneath",1.0
"Also waiting",1.0
"Also we",2.0
"Also when",1.0
"Also while",1.0
"Also worth",1.0
"Also yes",1.0
"Also you",1.0
"Alsoone of",1.0
"Alternating layers",1.0
"Although I",8.0
"Although Ive",2.0
"Although Stax",1.0
"Although a",1.0
"Although in",1.0
"Although it",7.0
"Although most",2.0
"Although not",1.0
"Although parking",1.0
"Although that",1.0
"Although the",7.0
"Although they",3.0
"Although this",2.0
"Although we",1.0
"Although why",1.0
"Altogether it",1.0
"Always Stars",1.0
"Always a",6.0
"Always amazing",2.0
"Always busy",1.0
"Always clean",1.0
"Always fantastic",2.0
"Always fresh",1.0
"Always friendly",2.0
"Always good",1.0
"Always has",1.0
"Always helps",1.0
"Always kept",1.0
"Always nice",1.0
"Always very",1.0
"Am I",1.0
"Amanda B",1.0
"Amaretto fondue",1.0
"Amazing !",5.0
"Amazing Customer",1.0
"Amazing Even",1.0
"Amazing Experience",1.0
"Amazing I",1.0
"Amazing Lasagna",1.0
"Amazing My",1.0
"Amazing Seriously",2.0
"Amazing The",1.0
"Amazing This",1.0
"Amazing Well",1.0
"Amazing amazing",1.0
"Amazing appetizers",1.0
"Amazing dinner",1.0
"Amazing food",2.0
"Amazing horchata",1.0
"Amazing patio",1.0
"Amazing place",1.0
"Amazing thing",4.0
"Amazing what",1.0
"Amazingly delicious",1.0
"Amazingly large",2.0
"Amazingly light",1.0
"Amber is",1.0
"Ambiance A",1.0
"Ambiance B",1.0
"Ambiance Cool",1.0
"Ambiance QualityTaste",1.0
"Ambiance and",2.0
"Ambiance good",1.0
"Ambiance great",1.0
"Ambiance service",1.0
"Ambiance was",2.0
"Ambience The",1.0
"Ambience is",2.0
"Ambience pretty",1.0
"Ambience the",1.0
"Ambient and",2.0
"Amen !",1.0
"America America",1.0
"America God",1.0
"America I",1.0
"America West",1.0
"America better",1.0
"America going",1.0
"America has",1.0
"America herself",1.0
"America in",1.0
"America near",1.0
"America today",1.0
"American Bastardization",1.0
"American Born",1.0
"American Husband",1.0
"American I",1.0
"American Idol",1.0
"American Sandwiches",2.0
"American Southwest",1.0
"American Swiss",1.0
"American Vietnamese",1.0
"American Volcano",1.0
"American accent",1.0
"American and",3.0
"American at",1.0
"American beer",1.0
"American cousin",1.0
"American customers",1.0
"American dishes",1.0
"American dream",1.0
"American fare",3.0
"American favorites",2.0
"American food",5.0
"American like",1.0
"American meal",2.0
"American not",2.0
"American palette",1.0
"American pint",1.0
"American places",1.0
"American plating",2.0
"American population",1.0
"American restaurant",1.0
"American rugs",1.0
"American sauce",1.0
"American slant",1.0
"American staples",1.0
"American style",2.0
"American tastes",2.0
"Americanized Chinese",3.0
"Americanized Mexican",1.0
"Americanized and",1.0
"Americanized brown",1.0
"Americanized but",1.0
"Americanized fluff",1.0
"Americanized pizza",1.0
"Americanized sauces",1.0
"Americanized sushi",2.0
"Americano This",1.0
"Americano which",1.0
"Americans dont",1.0
"Americans onions",1.0
"Americans should",1.0
"Americans such",1.0
"Americans who",1.0
"Americans will",2.0
"Americas Hispanics",1.0
"Americas Quesadilla",1.0
"Americas Taco",2.0
"Americas first",1.0
"Amok which",1.0
"Among the",1.0
"Amore wrap",1.0
"Ample menu",1.0
"Amuse Bouche",2.0
"Amy D",3.0
"Amy and",1.0
"Amy gets",1.0
"Amy got",2.0
"Amy on",1.0
"Amy ordered",1.0
"Amy said",1.0
"Amy stuck",1.0
"Amy the",1.0
"Amy to",1.0
"Amy tried",1.0
"Amy was",2.0
"Amy wasnt",1.0
"Amy who",4.0
"Amys Bolognaise",1.0
"Amys line",1.0
"An African",1.0
"An absolutely",2.0
"An all",1.0
"An already",1.0
"An amazing",3.0
"An aside",1.0
"An eclectic",1.0
"An excellent",1.0
"An exciting",1.0
"An extra",1.0
"An hour",1.0
"An inexpensive",1.0
"An old",1.0
"An order",1.0
"An overview",1.0
"An owner",1.0
"An update",1.0
"Anatomy and",1.0
"And Anthony",1.0
"And Guinness",1.0
"And I",49.0
"And Id",2.0
"And Im",6.0
"And It",1.0
"And Ive",3.0
"And Jumbo",1.0
"And Karen",1.0
"And My",1.0
"And Smashburger",1.0
"And THAT",2.0
"And Thai",1.0
"And This",1.0
"And a",5.0
"And abandon",1.0
"And after",3.0
"And all",2.0
"And also",2.0
"And although",2.0
"And as",12.0
"And at",5.0
"And because",1.0
"And before",1.0
"And being",2.0
"And believe",1.0
"And better",1.0
"And both",1.0
"And by",2.0
"And calories",1.0
"And checked",1.0
"And cmon",1.0
"And coffee",1.0
"And come",1.0
"And consistency",1.0
"And crave",1.0
"And damn",1.0
"And despite",1.0
"And did",2.0
"And dont",4.0
"And enjoy",1.0
"And entered",1.0
"And even",2.0
"And eventhough",1.0
"And everybody",1.0
"And everyone",2.0
"And feature",1.0
"And for",13.0
"And forget",1.0
"And get",1.0
"And give",1.0
"And given",2.0
"And had",1.0
"And have",1.0
"And he",2.0
"And healthy",1.0
"And here",1.0
"And heres",1.0
"And hey",1.0
"And his",2.0
"And honestly",1.0
"And hopefully",1.0
"And how",1.0
"And i",1.0
"And if",9.0
"And impossible",2.0
"And in",1.0
"And isnt",1.0
"And it",11.0
"And its",6.0
"And just",2.0
"And last",2.0
"And lead",1.0
"And lets",1.0
"And lightning",1.0
"And like",2.0
"And lo",1.0
"And love",1.0
"And loved",1.0
"And maybe",1.0
"And meals",1.0
"And mind",1.0
"And more",2.0
"And most",1.0
"And my",6.0
"And no",1.0
"And nobody",1.0
"And not",4.0
"And now",3.0
"And obviously",1.0
"And of",5.0
"And oh",1.0
"And on",1.0
"And once",3.0
"And only",1.0
"And our",1.0
"And outdoor",1.0
"And outstanding",1.0
"And paired",1.0
"And really",4.0
"And remember",2.0
"And said",1.0
"And seeing",1.0
"And served",1.0
"And service",2.0
"And should",1.0
"And since",3.0
"And so",4.0
"And some",2.0
"And sometimes",2.0
"And soon",1.0
"And sticky",1.0
"And suck",1.0
"And thankfully",1.0
"And that",5.0
"And thats",2.0
"And the",61.0
"And their",8.0
"And then",7.0
"And there",5.0
"And these",2.0
"And they",20.0
"And theyre",5.0
"And this",5.0
"And times",1.0
"And to",2.0
"And took",1.0
"And upon",1.0
"And usually",1.0
"And waited",2.0
"And we",8.0
"And well",2.0
"And what",1.0
"And whats",1.0
"And when",7.0
"And where",1.0
"And while",4.0
"And who",3.0
"And why",1.0
"And with",1.0
"And yea",1.0
"And yes",9.0
"And yet",1.0
"And you",6.0
"And zero",1.0
"Anderson Valley",1.0
"Anderson and",1.0
"Andre Nguyen",1.0
"Andre Theres",2.0
"Andre and",1.0
"Andre gave",2.0
"Andre has",1.0
"Andre is",1.0
"Andre rules",1.0
"Andre takes",1.0
"Andre the",3.0
"Andrea took",1.0
"Andrea went",1.0
"Andrea who",1.0
"Andreoli How",1.0
"Andreolis lacks",1.0
"Andres Eurasian",1.0
"Andres family",2.0
"Andres intent",1.0
"Andres own",1.0
"Andrew Weils",1.0
"Andrew and",1.0
"Andrews BBQ",1.0
"Andrews and",1.0
"Angel Hair",1.0
"Angel Sweet",4.0
"Angel Sweets",2.0
"Angela and",1.0
"Angela was",1.0
"Angeles Feel",1.0
"Angeles come",1.0
"Angeles for",1.0
"AngelesHacienda Hts",1.0
"Angelesjust for",1.0
"Angels Trumpet",2.0
"Angus Burger",2.0
"Anibal who",1.0
"Animal House",1.0
"Animal Style",2.0
"Animal by",2.0
"Animal style",3.0
"Anime character",1.0
"Anita Bryant",1.0
"Ann Arbor",1.0
"Anna M",1.0
"Anne Coulter",1.0
"Anne W",1.0
"Anne ordered",1.0
"Annie is",1.0
"Anniversary My",2.0
"Anniversary and",3.0
"Anniversary dinner",1.0
"Anniversary to",2.0
"Annnnd Im",1.0
"Another Gem",1.0
"Another Great",1.0
"Another SCORE",2.0
"Another amazing",2.0
"Another being",1.0
"Another cool",1.0
"Another dish",1.0
"Another example",2.0
"Another excellent",1.0
"Another fantastic",1.0
"Another favorite",2.0
"Another fourtop",1.0
"Another friend",1.0
"Another gem",1.0
"Another good",1.0
"Another got",1.0
"Another great",6.0
"Another individual",2.0
"Another member",2.0
"Another nice",1.0
"Another of",1.0
"Another party",1.0
"Another perk",1.0
"Another personal",1.0
"Another plus",2.0
"Another prime",1.0
"Another reason",1.0
"Another reviewer",1.0
"Another stars",1.0
"Another thing",6.0
"Another time",1.0
"Answer Nice",1.0
"Anthony are",1.0
"Anthony do",1.0
"Anthropolgie but",1.0
"Anthropologie Its",1.0
"Anticipation starts",1.0
"Antipasto I",1.0
"Antipasto Salad",1.0
"Antipasto plate",1.0
"Antonio Home",2.0
"Any Arizona",1.0
"Any addition",2.0
"Any complaints",1.0
"Any milk",2.0
"Any more",1.0
"Any of",1.0
"Any place",2.0
"Any way",1.0
"Anybody want",1.0
"Anybody who",1.0
"Anyhoo was",1.0
"AnyhooI ordered",1.0
"Anyhow I",1.0
"Anyhow it",1.0
"Anyhow the",1.0
"Anyone familiar",1.0
"Anyone remember",1.0
"Anyone still",2.0
"Anyone want",1.0
"Anyone who",1.0
"Anything Asian",1.0
"Anything Fancy",1.0
"Anything larger",1.0
"Anything with",1.0
"Anytime I",1.0
"Anytime my",1.0
"Anytime something",1.0
"Anyway I",15.0
"Anyway back",1.0
"Anyway can",1.0
"Anyway it",1.0
"Anyway service",1.0
"Anyway thanks",1.0
"Anyway that",1.0
"Anyway the",9.0
"Anyway this",1.0
"Anyway tt",1.0
"Anyway wed",1.0
"Anyway you",3.0
"Anyways I",4.0
"Anyways check",1.0
"Anyways enough",1.0
"Anyways one",1.0
"Anyways ordered",1.0
"Anyways they",1.0
"Anyways this",1.0
"Anyways was",1.0
"Anyways we",1.0
"Anyways when",1.0
"Anywaysnever really",1.0
"Anywho I",1.0
"Anywho soo",1.0
"Anywho this",1.0
"Anywho we",1.0
"Anywhooooo Cork",1.0
"Ao Sen",3.0
"Aokay with",1.0
"Apache Blvd",1.0
"Apache Junction",2.0
"Apartment I",1.0
"Aplus student",1.0
"Aplus work",1.0
"Apolo Ohno",1.0
"App Meatball",1.0
"App and",1.0
"App highlight",1.0
"App on",1.0
"Apparently comfort",1.0
"Apparently fellow",1.0
"Apparently one",1.0
"Apparently people",1.0
"Apparently the",4.0
"Apparently there",1.0
"Apparently they",2.0
"Apparently you",1.0
"Appetizer cooked",1.0
"Appetizer was",2.0
"Appetizer wise",1.0
"Appetizers $",1.0
"Appetizers *",1.0
"Appetizers Sweet",1.0
"Appetizers good",1.0
"Appetizers included",1.0
"Apple !",1.0
"Apple Pie",1.0
"Apple Slice",1.0
"Apple Tart",2.0
"Apple Wrap",1.0
"Apple and",2.0
"Apple dessert",1.0
"Apple salad",2.0
"Applebees both",1.0
"Applebees nor",1.0
"Apples on",1.0
"Apples with",1.0
"Appreciated the",1.0
"Apricot glazed",1.0
"April I",1.0
"April Office",1.0
"April for",1.0
"April nd",1.0
"Arbor please",1.0
"Arborio rice",1.0
"Arbuckles coffee",1.0
"Arcadia !",1.0
"Arcadia Baja",1.0
"Arcadia I",3.0
"Arcadia Sam",1.0
"Arcadia The",1.0
"Arcadia When",1.0
"Arcadia location",1.0
"Arcadia where",1.0
"Arcas you",1.0
